,TIC,Teff,Tmag,Rvar,Period,Half-period flag,Adjusted period,Sectors in measurement,Period sigma,Period SEM,Period MAD,Period from 2-term LS,Period from ACF,Visual inspection flag
2985,167486555.0,6518.0,9.7113,0.0330254349155753,5.539923184636927,0,5.539923184636927,1,0.0,0.0,0.0,11.114852370474091,5.409722222222221,X
2986,117923880.0,5980.0,7.893,0.0211978811692203,4.291715143028606,0,4.291715143028606,1,0.0,0.0,0.0,4.279713142628526,4.254166666666666,X
2987,244281413.0,6225.8,9.0102,0.0179684634285968,1.0631770354070813,1,1.0631770354070813,1,0.0,0.0,0.0,2.1253540708141627,2.122222222222222,X
2988,77959676.0,6818.21,9.59224,0.01306919312187305,1.699283056611322,0,1.699283056611322,1,0.0,,0.0,1.699283056611322,1.7041666666666664,X
2989,167756732.0,6801.0,8.44711,0.044766302734483954,9.37756281256251,0,9.37756281256251,2,0.021003500700139455,0.021003500700139455,0.021003500700139455,9.383563812762551,9.272916666666665,X
2990,468890223.0,6169.0,7.7024,0.0710106396911908,2.407401080216043,0,2.407401080216043,1,0.0,0.0,0.0,2.407401080216043,2.515277777777777,X
2991,30929058.0,6781.0,9.0874,0.0069854636063724496,5.599933186637327,1,11.199866373274654,1,0.0,,0.0,11.288881376275253,11.090277777777777,X
2992,301867358.0,6453.52,10.062,0.0101622861327054,8.684447289457891,0,8.684447289457891,1,0.0,,0.0,17.301883576715344,8.76111111111111,X
2993,24399433.0,6663.0,8.4422,0.025059573309715102,4.354725645129026,0,4.354725645129026,2,0.009001500300060084,0.009001500300060084,0.009001500300060084,4.351725145029006,4.3374999999999995,X
2994,244252435.0,6647.0,8.28715,0.0362635249023312,0.943157031406281,1,0.943157031406281,1,0.0,0.0,0.0,1.8853140628125624,1.8861111111111108,X
2995,176377959.0,6032.0,9.1234,0.007586991254894,2.4974160832166428,0,2.4974160832166428,1,0.0,0.0,0.0,2.521420084016803,7.4736111111111105,X
2996,293614550.0,6863.11,9.58948,0.0499410351959298,7.076179235847169,0,7.076179235847169,1,0.0,0.0,0.0,7.094182236447288,7.104166666666666,X
2997,170882537.0,6595.0,9.31914,0.0131332138079144,3.4035671134226844,0,6.807134226845369,1,0.0,0.0,0.0,6.728121224244848,13.4625,X
2998,468888963.0,6412.0,10.5134,0.0245819315486621,7.790298259651931,0,7.790298259651931,1,0.0,0.0,0.0,7.76029325865173,7.740277777777777,X
2999,92988221.0,6041.0,8.99361,0.00886387082470665,9.116519303860771,0,9.116519303860771,1,0.0,,0.0,8.84647429485897,8.731944444444444,X
3000,242969005.0,6539.0,8.30077,0.0166914264687713,4.477746149229846,0,4.477746149229846,1,0.0,0.0,0.0,4.4537421484296855,4.470833333333333,X
3001,231924832.0,5975.0,7.8578,0.0057196380774415,8.42040328065613,1,8.42040328065613,1,0.0,,0.0,16.88181356271254,16.65138888888889,X
3002,20145422.0,6500.0,9.13335,0.0045026473976409,4.4237371474294855,0,4.4237371474294855,1,0.0,,0.0,4.411735147029406,4.275,X
3003,178938365.0,5453.0,11.1038,0.0388931770065512,6.320053210642128,0,6.320053210642128,1,0.0,0.0,0.0,6.284047209441888,6.263888888888888,X
3004,436656073.0,4853.4,9.0819,0.0033826019062365,3.787631126225244,0,3.787631126225244,1,0.0,0.0,0.0,3.787631126225244,3.801388888888889,X
3005,31374910.0,6583.0,9.4085,0.0036974202084018,6.068011202240448,0,6.068011202240448,1,0.0,,0.0,6.062010202040407,5.69861111111111,X
3006,442893646.0,6265.3,9.9276,0.0136039275681714,12.693115423084611,0,12.693115423084611,1,0.0,,0.0,13.029171434286855,12.815277777777776,L
3007,56035778.0,6493.53,10.0451,0.0111813878942407,6.99816623324665,0,6.99816623324665,1,0.0,0.0,0.0,6.9741622324464885,6.9305555555555545,X
3008,232032071.0,6853.0,9.5756,0.0361408349269675,3.415569113822764,0,3.415569113822764,2,0.054009001800359835,0.05400900180035983,0.054009001800359835,3.397566113222644,3.372916666666667,X
3009,464779449.0,6296.0,8.1983,0.0403068269275335,1.0511750350070013,0,1.0511750350070013,1,0.0,0.0,0.0,1.0511750350070013,1.0527777777777776,X
3010,220028962.0,6882.0,9.4509,0.0079572477532592,10.730788357671532,0,10.730788357671532,1,0.0,,0.0,11.006834366873372,10.902777777777777,X
